date;Anemone larvae;Total medusae;Total Siphonophore;Polychaete larvae unidentified;Tomopteris helgolandica;Bryozoa cyphonautes larvae;Gastropod larvae;Limacina retroversa;Bivalvia;Clione;Cephalopoda larvae;Total Echinodermata;Tornaria larvae (Hemichordata) ;Branchiostoma (Cephalochordata) ;Ascidian tadpole;Doliolida;Appendicularia;Total Fish Eggs;Fish larvae ;Cirripede nauplii;Cirripede cyprid;Evadne spp.;Podon spp.;Isopoda;Gammariida;Hyperiida;Cumacea;Mysida;Euphausiid nauplii;Euphausiid calyptopis;Euphausiid furcilia;Euphausiid adult;Total Decapoda;Metridia lucens;Total Acartia clausi;Candacia armata;Centropages chierchiae;Centropages hamatus;Total Centropages typicus ;Isias clavipes;Anomalocera patersoni;Parapontella brevicornis;Labidocera wollastoni;Total Temora longicornis;Temora stylifera;Calanoides carinatus;Total Calanus helgolandicus;Calocalanus spp.;Total Clausocalanus spp. (Calculated);Total Ctenocalanus vanus (Calculated);Total Paracalanus parvus (Calculated);Total Pseudocalanus elongatus (Calculated);Subeucalanus spp.;Microcalanus spp.;Diaixis hibernica;Paraeuchaeta hebes;Scolecithricella spp.;Oithona spp.;Oncaea spp.;Ditrichocorycaeus anglicus;Microsetella sp;Euterpina acutifrons;Goniopsyllus clausi;Harpacticoid unidentified;Siphonostomatoida;Copepod nauplii
2015-07-14;0;27.9578947368421;12.8;8.84210526315789;0.336842105263158;0.168421052631579;7.57894736842105;5.05263157894737;2.52631578947368;0;0;0.336842105263158;0;0;0;0;125.052631578947;1.93684210526316;0.842105263157895;7.57894736842105;1.26315789473684;515.368421052632;10.1052631578947;0;0.505263157894737;0;0;0;0;0;0;0;11.6210526315789;0;3.78947368421053;0;0;0;2.86315789473684;0;0;0;0;0.336842105263158;0;0;5.89473684210526;0;0;0;0;29.0526315789474;1.26315789473684;0;0;0;0;13.8947368421053;16.4210526315789;3.78947368421053;0;0.336842105263158;0;3.78947368421053;0;11.3684210526316
2015-07-20;0;51.2;235.115789473684;15.1578947368421;0.336842105263158;0;0.673684210526316;45.4736842105263;0;0;0;15.1578947368421;0;0;0;0;151.578947368421;2.35789473684211;1.01052631578947;55.5789473684211;0;2849.68421052632;10.1052631578947;0.336842105263158;5.05263157894737;0;0;0;0;0;0;0;10.4421052631579;0;35.3684210526316;0;0;0;10.4421052631579;0;0;0;0;146.526315789474;0;0;66.021052631579;0;0;0;52.0123839009288;74.3034055727554;0;0;0;0;0;0;85.8947368421053;0.336842105263158;0;0;0;15.1578947368421;0;111.157894736842
2015-07-28;0;192.673684210526;240.505263157895;0.336842105263158;0.673684210526316;40.4210526315789;25.2631578947368;10.1052631578947;0;0;0;15.1578947368421;0;0;0;0;293.052631578947;1.68421052631579;0.336842105263158;166.736842105263;5.05263157894737;343.578947368421;30.3157894736842;0;5.05263157894737;0;0;0;0;0;0;0;17.1789473684211;0;20.2105263157895;0;0;0;10.1052631578947;0;0;0;0;530.526315789474;0;0;30.3157894736842;0;0;0;58.9473684210526;259.368421052632;0;0;0;0;0;35.3684210526316;55.5789473684211;45.4736842105263;0;20.2105263157895;0;5.05263157894737;0;5.05263157894737
2015-08-03;0;51.8736842105263;249.936842105263;8.42105263157895;0.336842105263158;25.2631578947368;40.4210526315789;5.05263157894737;25.2631578947368;0;0;566.231578947368;0;0;0;0;171.789473684211;1.01052631578947;5.38947368421053;65.6842105263158;5.05263157894737;252.631578947368;25.2631578947368;0;0.336842105263158;0;0;0;0;0;0;0;43.4526315789474;0;50.8631578947368;0.336842105263158;0;0;3.03157894736842;0;0;0;0;606.315789473684;0;0;15.8315789473684;0;0;0;111.410526315789;136.168421052632;0;0;0;0;0;141.473684210526;176.842105263158;75.7894736842105;0;20.2105263157895;0;10.1052631578947;0;15.1578947368421
2015-08-10;0;33.0105263157895;171.789473684211;1.34736842105263;1.01052631578947;0.336842105263158;40.4210526315789;10.1052631578947;20.2105263157895;0;0;424.421052631579;0;0;0;0;181.894736842105;4.37894736842105;0.336842105263158;161.684210526316;0;141.473684210526;10.1052631578947;0;0.673684210526316;0;0;0;0;0;0;0;42.1052631578947;0;101.052631578947;0;0;0;70.7368421052632;0;0;0;0;768;0;0;32;0;0;17.1789473684211;223.326315789474;103.073684210526;0.673684210526316;0;0;0;0;232.421052631579;282.947368421053;171.789473684211;0;0.336842105263158;0;30.3157894736842;0;101.052631578947
2015-08-17;0;174.484210526316;36.3789473684211;10.6105263157895;0.336842105263158;0;10.1052631578947;50.5263157894737;55.5789473684211;0;0;126.989473684211;0;0.336842105263158;0;0;131.368421052632;1.68421052631579;0;40.4210526315789;20.2105263157895;111.157894736842;15.1578947368421;0;0.168421052631579;0;0;0;0;0;0;0;33.3473684210526;0;96;0;0;0;67.0315789473684;0;0;0;0;1985.68421052632;0;0;91.4526315789474;0;0;0;385.720044792833;79.1220604703247;5.38947368421053;0;0;0;0;272.842105263158;444.631578947368;121.263157894737;0;15.1578947368421;0;5.05263157894737;0;151.578947368421
2015-08-24;0;71.578947368421;19.0315789473684;1.34736842105263;0;0;1.01052631578947;25.2631578947368;50.5263157894737;0;0;38.2315789473684;0;0;0;0;113.684210526316;0.336842105263158;0.336842105263158;50.5263157894737;0.336842105263158;164.210526315789;75.7894736842105;0;0.336842105263158;0;0;0;0;0;0;0;36.3789473684211;0;63.4947368421053;0;0;0;104.084210526316;0;0;0;0;1856.84210526316;0;0;156.631578947368;0;0;0;445.179107464479;35.1577346407845;1.34736842105263;0;0;0;0;151.578947368421;960;138.947368421053;0;0.336842105263158;0;0;0;50.5263157894737
2015-09-01;0;110.989473684211;54.4;5.38947368421053;0;5.72631578947368;65.6842105263158;12.6315789473684;48;0;0;60.6315789473684;0;0;0;0;149.052631578947;0.336842105263158;0.336842105263158;490.105263157895;17.6842105263158;209.684210526316;93.4736842105263;0;0.336842105263158;0;0;0;0;0;0;0;73.0947368421053;0;348.631578947368;0;0;0;40.4210526315789;0;0;0;0;1197.47368421053;0;0;27.7894736842105;0;0;0;478.857966834895;31.4578226387887;18.3578947368421;0;0;0;0;348.631578947368;467.368421052632;378.947368421053;0;108.631578947368;0;5.05263157894737;0;93.4736842105263
2015-09-07;0;86.2315789473684;87.4105263157895;0.842105263157895;0;0;1.01052631578947;0;30.3157894736842;0;0;25.9368421052632;0;0;0;10.1052631578947;55.5789473684211;0;0.336842105263158;10.1052631578947;0.336842105263158;0;5.5578947368421;0.168421052631579;8.08421052631579;0;0;0;0;0;0;0;29.978947368421;0;20.2105263157895;0;0;0;16.1684210526316;0;0;0;0;131.368421052632;0;0;11.4526315789474;0;0;0;154.285714285714;133.714285714286;20.7157894736842;0;0;0;0;50.5263157894737;267.789473684211;217.263157894737;5.05263157894737;35.3684210526316;0.168421052631579;0;0;181.894736842105
2015-09-16;0;5.89473684210526;47.0736842105263;3.78947368421053;0;0.336842105263158;0.168421052631579;0;4.8;0;0;113.094736842105;0;0;0;10.1052631578947;82.9894736842105;0;0;41.1368421052632;5.05263157894737;0;0;0;0;0;0;0;0;0;0;0;19.3684210526316;0;25.978947368421;0;0;0;31.3684210526316;0;0;0;0;398.947368421053;0;0;27.2842105263158;0;0;0;349.906914157561;13.1667700529656;0.168421052631579;0;0;0;0;19.4947368421053;331.326315789474;370.273684210526;0;46.1894736842105;0;12.2526315789474;0;20.9263157894737
2015-09-23;0;81.3473684210526;203.621052631579;14.3157894736842;0;18.9473684210526;19.1157894736842;0;37.8947368421053;0;0;18.9473684210526;0;0;0;0;56.8421052631579;0;0;25.2631578947368;6.31578947368421;0;6.65263157894737;0.168421052631579;0.505263157894737;0;0;0;0;0;0;0;22.0631578947368;0;50.5263157894737;0;0;0;25.2631578947368;0;0;0;0;492.631578947368;0;0;51.3684210526316;0;0;0;664.694167852063;80.5689900426743;0.168421052631579;0;0;0;0;88.4210526315789;808.421052631579;265.263157894737;0;176.842105263158;0;0;0;6.31578947368421
2015-09-29;0;53.0526315789474;117.894736842105;7.49473684210526;0;37.8947368421053;6.31578947368421;6.31578947368421;6.98947368421053;0;0;7.32631578947368;0;0;0;0.168421052631579;0;0.168421052631579;0;12.6315789473684;0;0;6.48421052631579;0.168421052631579;6.98947368421053;0;0;0;0;0;0;0;10.1894736842105;0;7.83157894736842;0;0;0;17.1789473684211;0;0;0;0;284.210526315789;0;0;13.8105263157895;0;0;27.9541877950691;363.404441335898;57.3992656058752;0.168421052631579;0;0;0;0;12.6315789473684;296.842105263158;221.052631578947;0;57.3052631578947;0;0;0;0.0842105263157895
2015-10-07;0;31.1578947368421;112;15.1578947368421;0;5.05263157894737;10.1052631578947;0;15.1578947368421;0;0;5.38947368421053;0;0;0;0;0;5.22105263157895;0;60.6315789473684;0;0;0.336842105263158;0;15.1578947368421;0;0;0;0;0;0;0;19.7052631578947;0;25.2631578947368;0;0;0;70.7368421052632;0;0;0;0;186.947368421053;0;0;15.1578947368421;0;0.998376073368771;0;898.538466031895;0;0.842105263157895;0;0;0;0;45.4736842105263;1975.57894736842;404.210526315789;0;121.263157894737;25.6;0;0;35.3684210526316
2015-10-13;0;118.778947368421;181.389473684211;16.4210526315789;0;0;6.31578947368421;5.05263157894737;22.7368421052632;0;0;0;0;0;0;0.336842105263158;0.168421052631579;0.505263157894737;0.336842105263158;41.6842105263158;0.336842105263158;0;0.168421052631579;0.336842105263158;0.673684210526316;0;0;5.05263157894737;0;0;0;0;13.8947368421053;0;29.0526315789474;0;0;0;60.1263157894737;0;0;0;0;207.157894736842;0;0;38.1473684210526;0;0;18.9345401102979;837.30011786447;33.1969209726002;6.4;0;0;0;0;111.157894736842;2093.05263157895;223.578947368421;0;123.789473684211;6.31578947368421;5.05263157894737;0;93.4736842105263
2015-10-19;0;221.052631578947;328.421052631579;25.7684210526316;0;12.6315789473684;0;0;120;0;0;13.1368421052632;0;0;0;18.9473684210526;0;1.34736842105263;0.336842105263158;25.2631578947368;0;0;0;0;3.03157894736842;0.336842105263158;0;0;0;0;0;0;20.3789473684211;0;44.2105263157895;0;0;0;269.136842105263;0;0;0;0;530.526315789474;0;0;31.7473684210526;0;63.8662984752071;0;1670.18773972992;15.7564881106596;1.34736842105263;0;0;0;0;126.315789473684;4326.31578947368;1200;0;101.052631578947;6.31578947368421;6.31578947368421;0;56.8421052631579
2015-10-27;0;89.0947368421052;322.105263157895;13.1368421052632;0;0;6.31578947368421;6.31578947368421;64.4210526315789;0;0;7.66315789473684;0;0;0;0;0;1.01052631578947;0.673684210526316;18.9473684210526;0;0;0;0;13.0526315789474;0;0;0.168421052631579;0;0;0;0;11.7052631578947;0;10.1052631578947;0;0;0;99.7894736842105;0;0;0;0;280.421052631579;0;0;23.7473684210526;0;435.04;228.968421052632;5655.52;206.071578947368;1.17894736842105;0;0;0;0;78.3157894736842;1932.63157894737;601.263157894737;0;99.7894736842105;21.4736842105263;0;0;5.05263157894737
2015-11-02;0;118.821052631579;186.526315789474;1.85263157894737;0;12.2105263157895;5.05263157894737;2.10526315789474;35.7894736842105;0;0;0.842105263157895;0;1.01052631578947;0.0421052631578947;5.38947368421053;0;0.673684210526316;1.85263157894737;5.05263157894737;0.336842105263158;0;0;0;17.2631578947368;0.336842105263158;5.05263157894737;5.05263157894737;0;0;0;0;3.70526315789474;2.10526315789474;10.4421052631579;0;0;0;58.9473684210526;2.10526315789474;0;0;0;189.473684210526;0;0;10.7789473684211;0;133.717658632563;17.0703393999016;1049.82587309395;17.0703393999016;2.02105263157895;0;0;0;0;96.4210526315789;2623.15789473684;429.052631578947;0;29.4736842105263;31.6631578947368;0;0;5.05263157894737
2015-11-16;0;43.4526315789474;1.34736842105263;5.5578947368421;0;32.8421052631579;0.168421052631579;0;5.05263157894737;0;0;0;0;0;0;0.336842105263158;0;0;5.05263157894737;11.3684210526316;0;0;0;0;0.505263157894737;0;0;0.168421052631579;0;0;0;0;2.18947368421053;6.48421052631579;21.2210526315789;0;0;0;7.07368421052631;0;0;0;0;142.736842105263;0;0;22.1473684210526;0;29.756361667569;113.867677314564;565.370871683812;23.8050893340552;0.336842105263158;0;0;0.168421052631579;0;83.3684210526316;1695.15789473684;171.789473684211;6.31578947368421;10.4421052631579;0.168421052631579;0;0;0
2015-11-23;0;66.1894736842105;6.23157894736842;13.1368421052632;0;20.2105263157895;0;5.22105263157895;20.2105263157895;0;0;0;0;0;0.336842105263158;0.168421052631579;0.673684210526316;2.86315789473684;0;35.3684210526316;0;0;0;0;0.168421052631579;0;0;0;0;0;0;0;0.505263157894737;0;1.68421052631579;0;0;0;1.68421052631579;0;0;0;0;24.9263157894737;0;0;1.34736842105263;0;107.666375240427;35.8887917468089;502.443084455324;74.1701696100717;0.336842105263158;0;0;0;0;70.7368421052632;1995.78947368421;40.4210526315789;0;17.6842105263158;10.1052631578947;0;0;5.05263157894737
2015-12-07;0;0.168421052631579;1.68421052631579;0;0;10.9473684210526;20.2105263157895;0.168421052631579;45.6421052631579;0;0;0;0;0;0;0;10.1052631578947;0;0;5.5578947368421;0;0;0;0;5.05263157894737;5.05263157894737;0;0;0;0;0;1.01052631578947;0.842105263157895;10.1052631578947;32.8421052631579;0;0;0;6.06315789473684;0;0;0;0;7.24210526315789;0;0;1.68421052631579;0;14.8749380376148;0;237.519171890946;94.0479953345969;0;0;0;0;0;37.8947368421053;368.842105263158;48;0.336842105263158;7.57894736842105;10.2736842105263;0;0;0
2015-12-15;0;2.86315789473684;5.38947368421053;2.52631578947368;0;0.842105263157895;0;5.05263157894737;0.673684210526316;0;0;0;0;0;0;0;0;0;0.336842105263158;0.673684210526316;0;0;0;0;1.85263157894737;0.336842105263158;0;0.336842105263158;0;0;0;0.168421052631579;1.09473684210526;0;12.6315789473684;0.168421052631579;0;0;0.842105263157895;0;0;0;0;3.87368421052632;0;0;37.7263157894737;0;5.14796425024826;0;128.699106256207;138.995034756703;0;0;0;0;0;20.2105263157895;272.842105263158;15.1578947368421;0;0;2.69473684210526;0;0;0
2016-01-05;0;0.336842105263158;0.968421052631579;0.336842105263158;NA;1.97894736842105;0.673684210526316;0;0.336842105263158;0;0;0;0;0;0;0;0;0;0;1.93684210526316;0;0;0;0;0;0;0;0;0;0;0;0;0.631578947368421;0.673684210526316;0.968421052631579;0.336842105263158;0;0;3.83157894736842;0;0;0;0;0.631578947368421;0;0;53.8947368421053;0;3.17458735596387;0;27.8811585175958;62.2495172843351;0;0;0;0;0;11.5368421052632;110.905263157895;3.2;0;0;2.31578947368421;0;0;0
2016-01-13;0;1.43157894736842;0;0;NA;3.95789473684211;0.505263157894737;0;5.05263157894737;0;0;0;0;0;0;0;0;0;0;2.69473684210526;0.168421052631579;0;0;0;0;0;0;0;0;0;0;2.52631578947368;4.21052631578947;3.78947368421053;0;0.168421052631579;0;0;7.74736842105263;0;0;0;0;0;0;0;39.8315789473684;0;0;4;168;44;0;0;0;0;0;56.8421052631579;294.315789473684;11.5368421052632;0;1.43157894736842;5.05263157894737;0;0;0
2016-01-19;0;0.336842105263158;0;1.26315789473684;0.0842105263157895;0.252631578947368;0;3.78947368421053;5.30526315789474;0;0;0;0;0;0;0;0;0.0842105263157895;0.0842105263157895;0.0842105263157895;0;0;0;0.168421052631579;0.168421052631579;0.421052631578947;0;0;0;0;0;1.43157894736842;3.53684210526316;0.168421052631579;2.69473684210526;0;0;0;8.84210526315789;0;0;0;0;0;0;0;50.5263157894737;0;0;0;73.5906432748538;79.2514619883041;0;0;0;0;0;15.1578947368421;205.894736842105;2.86315789473684;0;0;2.52631578947368;0.168421052631579;0;0
2016-01-28;0;0.168421052631579;0.884210526315789;0.252631578947368;0.336842105263158;1.85263157894737;1.51578947368421;0.8;3.28421052631579;0;0;0;0;0;0.0842105263157895;0;0;1.43157894736842;0.168421052631579;1.26315789473684;0;0;0;0;0;0;0;0;0;0;0;0;4.63157894736842;0;0.0842105263157895;0;0;0;0.0842105263157895;0;0;0;0;0;0;0;3.45263157894737;0;0;0;49.4117647058823;10.5882352941176;0;0;0;0;0;32.2105263157895;113.052631578947;0.0842105263157895;0;0.631578947368421;5.05263157894737;0;0;3.15789473684211
2016-02-02;0;0.0842105263157895;0;2.44210526315789;0.0842105263157895;5.05263157894737;0.168421052631579;1.34736842105263;1.17894736842105;0;0;0;0;0;0.0842105263157895;0;0;0.926315789473684;0;0.715789473684211;0;0.0842105263157895;0;0;0;0;0;0;0.926315789473684;0;0;0.0842105263157895;11.0736842105263;0;0;0;0;0;1.43157894736842;0;0;0;0;0;0;0;29.0526315789474;0;0;2.23103212576897;37.9275461380725;45.7361585782638;0;0;0;0;0;42.3157894736842;156.631578947368;8.29473684210526;0;1.26315789473684;3.15789473684211;0;0;1.26315789473684
2016-02-10;0;0;0;2.52631578947368;0.0421052631578947;1.43157894736842;3.15789473684211;4.42105263157895;19.5789473684211;0;0;2.06315789473684;0;0;0;0;0;42.3578947368421;7.11578947368421;0.673684210526316;0.168421052631579;0.8;0;0.168421052631579;0;0.0421052631578947;0;0.126315789473684;3.15789473684211;1.26315789473684;0;0.168421052631579;41.9368421052632;0;0;0;0;0;4.92631578947368;0;0;0;0;0;0;0;12.6315789473684;0;0;0.833146696528555;74.1500559910414;3.33258678611422;0;0;0;0;0;72.6315789473684;52.4210526315789;2.52631578947368;0;0.8;0.505263157894737;0;0;3.15789473684211
2016-02-15;0;0.168421052631579;0;6.94736842105263;0.0842105263157895;0.505263157894737;0.631578947368421;0.631578947368421;1.22105263157895;0;0;0.168421052631579;0;0;0;0;0;0.252631578947368;0.252631578947368;0.715789473684211;0;0;0;0;0;0;0;0;0.336842105263158;0;0;0;8.58947368421052;0.336842105263158;0;0;0;0;0.589473684210526;0;0;0;0;0;0;0;9.64210526315789;0;0;0;59.0075187969925;9.83458646616541;0;0;0;0;0;43.5789473684211;46.7368421052632;3.78947368421053;0;3.78947368421053;1.34736842105263;0;0;11.3684210526316
2016-02-23;0;0.842105263157895;0.0421052631578947;4.8421052631579;0.252631578947368;3.66315789473684;0.0842105263157895;0.589473684210526;1.43157894736842;0;0;1.97894736842105;0;0;0;0;0;1.34736842105263;0;3.15789473684211;0;0.631578947368421;0;0;0;0;0;0;1.51578947368421;0.168421052631579;0;0;14.1473684210526;1.97894736842105;0;0;0;0;0.252631578947368;0;0;0;0;0;0;0;17.4315789473684;0;0;0;53.184603299293;83.8680282796544;0;0;0;0;0;91.5789473684211;30.3157894736842;3.87368421052632;0;1.89473684210526;0.0842105263157895;0;0;9.47368421052632
2016-02-29;0.0842105263157895;0.842105263157895;0.336842105263158;5.97894736842105;0.168421052631579;15.1578947368421;2.61052631578947;2.52631578947368;3.2;0;0;0;0;0;0;0;0;2.27368421052632;0.926315789473684;32.8421052631579;0;0;0;0;0;0;0;0;0;2.52631578947368;0.0842105263157895;0;22.7368421052632;7.57894736842105;0;0;0;0;0;0;0;0;0;5.38947368421053;0;0;56;0;0;0;248.53227408143;150.625620655412;0;0;0;0;0;149.052631578947;37.8947368421053;5.05263157894737;0;0.421052631578947;0.0842105263157895;0;0;27.7894736842105
2016-03-07;0.168421052631579;0.757894736842105;0.421052631578947;1.17894736842105;NA;5.47368421052632;10.1052631578947;5.05263157894737;12.6315789473684;0;0.0421052631578947;0.505263157894737;0;0;0;0;0;15.7473684210526;6.14736842105263;103.578947368421;0;0.252631578947368;0;0;0;0;0;0;0;0.336842105263158;0;0;6.73684210526316;17.6842105263158;0;0;0;0;0.0842105263157895;0;0;0.336842105263158;0;5.89473684210526;0;0;189.473684210526;0;0;0;539.596203623814;225.877480586713;0;0;0;0;0;262.736842105263;73.2631578947368;7.91578947368421;0;0;2.52631578947368;0;0;90.9473684210526
2016-03-14;0.168421052631579;2.69473684210526;5.5578947368421;2.18947368421053;0.0421052631578947;35.3684210526316;25.2631578947368;5.72631578947368;1.34736842105263;0;0;15.1578947368421;0;0;0.168421052631579;0;0;20.0421052631579;11.7894736842105;237.473684210526;0;0.505263157894737;0.336842105263158;0;0.0421052631578947;0;0;0;0;1.01052631578947;0;0;89.6421052631579;20.2105263157895;0;0;0;0;15.1578947368421;0;0;0;0;40.4210526315789;0;0;480.336842105263;0;0;0;667.386727688787;272.402745995423;0;0;0;0;0;661.894736842105;75.7894736842105;15.6631578947368;0;0.168421052631579;0.168421052631579;0;0;25.2631578947368
2016-03-21;141.473684210526;2.18947368421053;0.168421052631579;2.86315789473684;NA;70.7368421052632;10.7789473684211;10.2736842105263;20.2105263157895;0;0;10.2736842105263;0;0;0;0;0;9.09473684210526;6.23157894736842;8746.1052631579;0;0;0.168421052631579;0;0;0;0;0;0;0.168421052631579;0;0;13.1368421052632;20.2105263157895;0;0;0;0;10.2736842105263;0;0;0.168421052631579;0;35.3684210526316;0;0;126.652631578947;0;0;0;1029.804048583;425.353846153846;0;0;0;0;0;666.947368421053;90.9473684210526;25.2631578947368;0;0.505263157894737;0;15.1578947368421;0;30.3157894736842
2016-03-30;1.34736842105263;0.505263157894737;0.168421052631579;1.17894736842105;NA;88.4210526315789;75.7894736842105;6.98947368421053;12.6315789473684;0;0;0.673684210526316;0;0;0;0;0;28.8;11.1157894736842;7907.36842105263;1.01052631578947;1.68421052631579;0.505263157894737;0;0;0;0;0;0;0.842105263157895;0;0;8.25263157894737;6.82105263157895;0;0;0.673684210526316;0;25.6;0;0.336842105263158;0.673684210526316;0;44.8842105263158;0;0;103.915789473684;0;0;0;1142.39688210458;323.203117895421;0;0;0;0;0;776.842105263158;126.315789473684;37.8947368421053;0;0.336842105263158;6.31578947368421;0;0;12.6315789473684
2016-04-04;0.336842105263158;20.2947368421053;0.0421052631578947;0.336842105263158;0.336842105263158;120;25.2631578947368;12.6315789473684;12.6315789473684;0;0;6.31578947368421;0;0;0;0;0;10.1052631578947;17.8526315789474;7168.42105263158;498.947368421053;37.8947368421053;0;0;0;0;0;0;0;0;0;0;12.4631578947368;50.5263157894737;0;0;0.336842105263158;0;18.0210526315789;0;0;0;0;82.1052631578947;0;0;101.810526315789;0;0;0;2650.82706766917;633.383458646617;0;0;0;0;0;2178.94736842105;322.105263157895;69.4736842105263;0;0.673684210526316;6.31578947368421;6.31578947368421;0;31.5789473684211
2016-04-11;28.6315789473684;151.578947368421;0.673684210526316;1.34736842105263;NA;63.1578947368421;2.35789473684211;12.6315789473684;1.68421052631579;0;0;25.9368421052632;0;0;0;0;33.6842105263158;6.06315789473684;21.2210526315789;2880;467.368421052632;1.68421052631579;0;12.6315789473684;0;0;0;0;0;0;0;0;18.8631578947368;13.6421052631579;0;0;0;0;5.38947368421053;0;0;0;0;128;0;0;120.084210526316;0;0;0;3462.59541984733;857.404580152672;0;0;0;0;0;2867.36842105263;416.842105263158;75.7894736842105;0;12.6315789473684;NA;25.2631578947368;0;25.2631578947368
2016-04-18;45.4736842105263;56.7578947368421;6.4;22.7789473684211;NA;48;10.1052631578947;0;0.336842105263158;0;0;50.5263157894737;0;0;0;0;856.421052631579;8.42105263157895;2.02105263157895;588.631578947368;45.4736842105263;0;0;0;0;0;0;0;0;0.505263157894737;0;0.336842105263158;12.9684210526316;17.6842105263158;0;0;0;0;1.51578947368421;0;0;0;0;58.1052631578947;0;0;29.4736842105263;0;0;0;1343.22480173035;1071.93309300649;0;0;0;0;0;1217.68421052632;222.315789473684;53.0526315789474;0;38.2315789473684;12.9684210526316;0;0;103.578947368421
